InvoiceNo,InvoiceDate,StockCode,Quantity
549115,2017-05-05,21498,3
549115,2017-05-05,21497,1
549115,2017-05-05,20914,1
549115,2017-05-05,20726,1
549115,2017-05-05,20725,1
549116,2017-05-05,17011,1
549116,2017-05-05,21398,2
549116,2017-05-05,21399,2
549116,2017-05-05,21845,1
549116,2017-05-05,21530,1
549116,2017-05-05,22212,1
549116,2017-05-05,21955,1
549116,2017-05-05,21523,26
549116,2017-05-05,21868,8
549116,2017-05-05,21870,1
549116,2017-05-05,21625,4
549116,2017-05-05,21908,5
549116,2017-05-05,22106,1
549116,2017-05-05,20801,1
549116,2017-05-05,21287,1
549116,2017-05-05,17096,1
549116,2017-05-05,21733,2
549117,2017-05-05,21398,2
549118,2017-05-05,21287,1
549118,2017-05-05,21401,2
549118,2017-05-05,21403,10
549118,2017-05-05,20856,3
549118,2017-05-05,21485,1
549118,2017-05-05,21481,3
549118,2017-05-05,21484,1
549118,2017-05-05,22111,1
549118,2017-05-05,21609,1
549118,2017-05-05,21790,1
549118,2017-05-05,21890,2
549118,2017-05-05,21891,1
549118,2017-05-05,21452,1
549118,2017-05-05,21448,1
549118,2017-05-05,22281,1
549118,2017-05-05,22287,1
549118,2017-05-05,22148,1
549118,2017-05-05,22256,1
549118,2017-05-05,21523,1
549118,2017-05-05,22081,7
549118,2017-05-05,22078,10
549118,2017-05-05,20702,3
549118,2017-05-05,22260,1
549118,2017-05-05,21042,5
549118,2017-05-05,21976,4
549118,2017-05-05,22282,2
549118,2017-05-05,21471,1
549118,2017-05-05,22025,1
549118,2017-05-05,22024,563
549118,2017-05-05,21507,4
549120,2017-05-05,20674,40
549120,2017-05-05,20675,1
549120,2017-05-05,20676,1
549120,2017-05-05,20677,1
549120,2017-05-05,21754,1
549120,2017-05-05,21900,1
549120,2017-05-05,21901,2
549120,2017-05-05,21902,1
549120,2017-05-05,21899,1
549120,2017-05-05,21790,4
549120,2017-05-05,21733,1
549120,2017-05-05,20728,1
549120,2017-05-05,20727,1
549120,2017-05-05,20725,1
549121,2017-05-05,22082,1
549121,2017-05-05,21314,1
549121,2017-05-05,20802,10
549121,2017-05-05,20801,1
549121,2017-05-05,22084,1
549121,2017-05-05,21320,1
549121,2017-05-05,20801,15
549121,2017-05-05,21034,1
549121,2017-05-05,22082,1
549121,2017-05-05,21770,1
549121,2017-05-05,20973,1
549121,2017-05-05,21320,2
549123,2017-05-05,22084,1
549123,2017-05-05,21154,2
549123,2017-05-05,21035,1
549123,2017-05-05,21213,1
549123,2017-05-05,21212,1
549125,2017-05-05,20777,1
549125,2017-05-05,20666,10
549125,2017-05-05,21034,3
549125,2017-05-05,22249,1
549125,2017-05-05,22267,1
549125,2017-05-05,22264,2
549125,2017-05-05,22257,1
549125,2017-05-05,22178,1
549126,2017-05-05,22152,2
549126,2017-05-05,22151,10
549126,2017-05-05,16161,1
549126,2017-05-05,21497,1
549126,2017-05-05,21484,1
549126,2017-05-05,22030,2
549126,2017-05-05,22024,1
549126,2017-05-05,21212,1
549126,2017-05-05,22148,1
549126,2017-05-05,22150,10
549126,2017-05-05,22276,1
549126,2017-05-05,22278,4
549126,2017-05-05,22084,10
549126,2017-05-05,21976,2
549126,2017-05-05,21124,4
549126,2017-05-05,21122,1
549127,2017-05-05,21524,1
549128,2017-05-05,20685,5
549128,2017-05-05,21955,1
549128,2017-05-05,21673,1
549128,2017-05-05,21671,1
549128,2017-05-05,21668,1
549128,2017-05-05,21731,1
549128,2017-05-05,22170,1
549128,2017-05-05,22171,1
549128,2017-05-05,17003,1
549128,2017-05-05,22169,1
549128,2017-05-05,22174,1
549128,2017-05-05,21181,1
549129,2017-05-05,22148,1
549129,2017-05-05,22148,1
549129,2017-05-05,21034,1
549129,2017-05-05,20684,2
549129,2017-05-05,22136,5
549129,2017-05-05,22132,1
549129,2017-05-05,22133,15
549129,2017-05-05,22151,1
549129,2017-05-05,21544,1
549129,2017-05-05,21675,1
549129,2017-05-05,21679,1
549129,2017-05-05,21918,1
549129,2017-05-05,20973,1
549129,2017-05-05,20975,1
549129,2017-05-05,20974,1
549129,2017-05-05,21967,1
549129,2017-05-05,21985,2
549129,2017-05-05,21981,1
549129,2017-05-05,21932,2
549129,2017-05-05,21829,1
549129,2017-05-05,21830,1
549129,2017-05-05,21731,52
549129,2017-05-05,21563,1
549130,2017-05-05,22289,10
549130,2017-05-05,22292,1
549130,2017-05-05,22291,1
549130,2017-05-05,22293,1
549130,2017-05-05,22289,1
549130,2017-05-05,22265,4
549130,2017-05-05,21389,1
549130,2017-05-05,22084,4
549130,2017-05-05,21867,1
549130,2017-05-05,21865,1
549130,2017-05-05,21864,1
549130,2017-05-05,21467,45
549130,2017-05-05,21866,3
549130,2017-05-05,22115,1
549130,2017-05-05,21624,5
549130,2017-05-05,21864,1
549130,2017-05-05,21867,2
549130,2017-05-05,21867,30
549130,2017-05-05,22132,2
549130,2017-05-05,21246,5
549130,2017-05-05,20676,1
549130,2017-05-05,21843,4
549130,2017-05-05,22197,1
549130,2017-05-05,22286,1
549130,2017-05-05,22266,1
549131,2017-05-05,22128,17
549131,2017-05-05,21383,1
549131,2017-05-05,22084,1
549135,2017-05-05,20760,1
549145,2017-05-05,21421,1
549148,2017-05-05,22212,2
549148,2017-05-05,20751,1
549148,2017-05-05,22233,1
549148,2017-05-05,21579,1
549148,2017-05-05,21466,3
549148,2017-05-05,21469,1
549148,2017-05-05,21714,1
549151,2017-05-05,21664,1
549153,2017-05-05,20725,1
549153,2017-05-05,21936,60
549153,2017-05-05,21932,4
549153,2017-05-05,22084,4
549153,2017-05-05,21878,1
549153,2017-05-05,21080,9
549153,2017-05-05,21086,1
549153,2017-05-05,21094,1
549153,2017-05-05,21212,1
549153,2017-05-05,21584,1
549153,2017-05-05,22090,1
549154,2017-05-05,21871,2
549154,2017-05-05,21116,1
549154,2017-05-05,21115,1
549154,2017-05-05,22084,1
549154,2017-05-05,22083,1
549155,2017-05-05,21454,3
549155,2017-05-05,21455,1
549155,2017-05-05,21461,1
549155,2017-05-05,21533,1
549155,2017-05-05,21558,3
549155,2017-05-05,21559,3
549155,2017-05-05,21621,25
549155,2017-05-05,21731,1
549155,2017-05-05,21754,1
549155,2017-05-05,21755,1
549155,2017-05-05,21866,1
549155,2017-05-05,21877,2
549155,2017-05-05,21906,4
549155,2017-05-05,21936,1
549155,2017-05-05,21990,1
549155,2017-05-05,21991,1
549155,2017-05-05,21992,3
549155,2017-05-05,22072,1
549155,2017-05-05,22087,2
549155,2017-05-05,22088,5
549155,2017-05-05,22134,1
549155,2017-05-05,22156,2
549155,2017-05-05,22161,1
549155,2017-05-05,22178,3
549155,2017-05-05,22203,38
549155,2017-05-05,22219,3
549155,2017-05-05,22229,3
549155,2017-05-05,22241,1
549155,2017-05-05,22245,1
549155,2017-05-05,22246,1
549155,2017-05-05,22247,10
549155,2017-05-05,22248,1
549155,2017-05-05,22249,1
549155,2017-05-05,22251,1
549155,2017-05-05,22254,1
549155,2017-05-05,22255,1
549155,2017-05-05,22256,1
549155,2017-05-05,22258,17
549155,2017-05-05,22264,3
549155,2017-05-05,22267,1
549155,2017-05-05,22268,5
549155,2017-05-05,22281,4
549155,2017-05-05,22284,1
549155,2017-05-05,22286,1
549155,2017-05-05,22291,5
549155,2017-05-05,22292,1
549155,2017-05-05,22293,1
549155,2017-05-05,16207,1
549155,2017-05-05,16238,25
549155,2017-05-05,17084,1
549155,2017-05-05,20619,2
549155,2017-05-05,20707,1
549155,2017-05-05,20735,1
549155,2017-05-05,20770,2
549155,2017-05-05,20998,1
549155,2017-05-05,21033,8
549155,2017-05-05,21041,10
549155,2017-05-05,21166,5
549155,2017-05-05,21169,5
549155,2017-05-05,21197,8
549155,2017-05-05,21198,1
549155,2017-05-05,21199,1
549155,2017-05-05,21207,1
549155,2017-05-05,21212,25
549155,2017-05-05,21213,1
549155,2017-05-05,21216,1
549155,2017-05-05,21231,1
549155,2017-05-05,21246,2
549155,2017-05-05,21326,1
549155,2017-05-05,21383,2
549155,2017-05-05,21394,2
549155,2017-05-05,21400,1
549155,2017-05-05,21402,1
549155,2017-05-05,21403,2
549155,2017-05-05,21442,1
549155,2017-05-05,21447,3
549169,2017-05-05,21034,1
549169,2017-05-05,22109,1
549169,2017-05-05,22111,1
549169,2017-05-05,15039,1
549169,2017-05-05,22207,1
549177,2017-05-05,20821,3
549181,2017-05-06,22267,1
549182,2017-05-06,21041,2
549182,2017-05-06,22139,1
549182,2017-05-06,22165,20
549182,2017-05-06,22046,1
549182,2017-05-06,22047,3
549183,2017-05-06,21172,3
549183,2017-05-06,22084,1
549185,2017-05-06,20754,10
549185,2017-05-06,21563,1
549185,2017-05-06,20752,1
549185,2017-05-06,20751,1
549185,2017-05-06,21394,1
549185,2017-05-06,21398,3
549185,2017-05-06,21395,1
549185,2017-05-06,21399,2
549188,2017-05-06,21314,1
549188,2017-05-06,21775,5
549188,2017-05-06,21715,3
549188,2017-05-06,22138,1
549188,2017-05-06,21135,1
549188,2017-05-06,16161,10
549188,2017-05-06,16156,2
549189,2017-05-06,22303,3
549189,2017-05-06,22302,1
549189,2017-05-06,21175,1
549189,2017-05-06,21908,1
549189,2017-05-06,21535,2
549189,2017-05-06,21080,3
549189,2017-05-06,21533,1
549189,2017-05-06,20725,1
549190,2017-05-06,22084,10
549192,2017-05-06,22084,250
549192,2017-05-06,20723,1
549192,2017-05-06,20724,2
549192,2017-05-06,22178,1
549192,2017-05-06,21213,1
549192,2017-05-06,22197,1
549193,2017-05-06,10125,2
549193,2017-05-06,21675,1
549193,2017-05-06,21680,12
549193,2017-05-06,21719,2
549193,2017-05-06,20728,1
549193,2017-05-06,20719,1
549193,2017-05-06,21929,1
549193,2017-05-06,22279,2
549193,2017-05-06,20727,1
549193,2017-05-06,22271,4
549193,2017-05-06,22273,5
549196,2017-05-06,21448,100
549196,2017-05-06,21328,1
549196,2017-05-06,20977,1
549196,2017-05-06,22025,1
549196,2017-05-06,22037,1
549196,2017-05-06,21498,1
549196,2017-05-06,21519,1
549196,2017-05-06,21484,1
549196,2017-05-06,21982,1
549196,2017-05-06,20828,1
549196,2017-05-06,21922,3
549196,2017-05-06,21936,1
549196,2017-05-06,21175,1
549196,2017-05-06,18097,1
549222,2017-05-06,20665,1
549222,2017-05-06,21791,1
549222,2017-05-06,22195,100
549222,2017-05-06,22196,1
549222,2017-05-06,21975,1
549222,2017-05-06,21041,1
549222,2017-05-06,21731,20
549222,2017-05-06,16008,2
549225,2017-05-06,22084,1
549225,2017-05-06,21622,1
549233,2017-05-06,22243,20
549233,2017-05-06,21164,1
549233,2017-05-06,21169,1
549233,2017-05-06,22197,3
549233,2017-05-06,21700,10
549234,2017-05-06,20803,2
549234,2017-05-06,21313,1
549234,2017-05-06,20803,1
549234,2017-05-06,22084,1
549234,2017-05-06,22262,2
549234,2017-05-06,22261,1
549234,2017-05-06,20983,1
549234,2017-05-06,21878,1
549234,2017-05-06,22277,1
549234,2017-05-06,22264,1
549234,2017-05-06,21172,1
549234,2017-05-06,21770,1
549234,2017-05-06,21937,1
549234,2017-05-06,20726,1
549235,2017-05-06,21722,2
549235,2017-05-06,21723,1
549235,2017-05-06,21725,1
549235,2017-05-06,21726,1
549235,2017-05-06,22148,1
549235,2017-05-06,22084,1
549235,2017-05-06,22148,1
549235,2017-05-06,22149,1
549235,2017-05-06,22147,2
549235,2017-05-06,22090,1
549235,2017-05-06,21891,1
549235,2017-05-06,21982,1
549235,2017-05-06,22150,1
549236,2017-05-06,21613,1
549236,2017-05-06,21614,1
549237,2017-05-06,21755,2
549238,2017-05-06,22212,5
549238,2017-05-06,21137,1
549238,2017-05-06,22084,2
549238,2017-05-06,21311,4
549238,2017-05-06,21326,1
549238,2017-05-06,21755,5
549238,2017-05-06,21181,1
549239,2017-05-06,22197,1
549239,2017-05-06,21871,2
549239,2017-05-06,22311,2
549240,2017-05-06,22087,1
549240,2017-05-06,22089,1
549240,2017-05-06,22090,1
549240,2017-05-06,21199,1
549240,2017-05-06,22269,75
549240,2017-05-06,21383,1
549240,2017-05-06,22264,1
549240,2017-05-06,22256,4
549240,2017-05-06,21454,1
549240,2017-05-06,22249,1
549240,2017-05-06,22247,1
549240,2017-05-06,22266,1
549240,2017-05-06,21034,5
549240,2017-05-06,22292,2
549240,2017-05-06,22286,1
549241,2017-05-06,22178,1
549241,2017-05-06,21928,1
549241,2017-05-06,21929,1
549241,2017-05-06,21931,2
549241,2017-05-06,21033,1
549241,2017-05-06,21523,1
549241,2017-05-06,22296,1
549241,2017-05-06,22286,3
549241,2017-05-06,20718,2
549241,2017-05-06,22037,1
549241,2017-05-06,20725,1
549241,2017-05-06,20723,1
549241,2017-05-06,20724,1
549241,2017-05-06,21871,5
549241,2017-05-06,21932,1
549241,2017-05-06,21933,1
549241,2017-05-06,21936,20
549241,2017-05-06,21937,1
549241,2017-05-06,21155,10
549242,2017-05-06,21090,1
549242,2017-05-06,21071,1
549242,2017-05-06,21790,1
549242,2017-05-06,22178,1
549243,2017-05-06,21326,1
549245,2017-05-06,21363,13
549245,2017-05-06,20992,1
549245,2017-05-06,20914,3
549245,2017-05-06,21790,1
549245,2017-05-06,21930,1
549245,2017-05-06,21931,3
549245,2017-05-06,22165,1
549245,2017-05-06,21845,1
549245,2017-05-06,21034,2
549245,2017-05-06,20728,1
549245,2017-05-06,20726,1
549245,2017-05-06,20725,1
549245,2017-05-06,20727,1
549245,2017-05-06,20723,1
549245,2017-05-06,21524,1
549245,2017-05-06,20724,1
549246,2017-05-06,22087,1
549246,2017-05-06,21215,10
549246,2017-05-06,22151,1
549246,2017-05-06,22219,1
549247,2017-05-06,22224,1
549247,2017-05-06,22178,10
549247,2017-05-06,21131,1
549247,2017-05-06,22185,1
549247,2017-05-06,21326,3
549247,2017-05-06,21626,20
549247,2017-05-06,21622,1
549247,2017-05-06,20802,1
549247,2017-05-06,21129,1
549247,2017-05-06,21818,1
549248,2017-05-06,20803,1
549248,2017-05-06,22066,2
549249,2017-05-06,21990,3
549250,2017-05-06,21386,30
549250,2017-05-06,22267,5
549250,2017-05-06,22265,1
549250,2017-05-06,22266,1
549250,2017-05-06,21213,1
549250,2017-05-06,21976,5
549250,2017-05-06,21212,2
549250,2017-05-06,21977,1
549250,2017-05-06,21038,1
549250,2017-05-06,20760,1
549250,2017-05-06,20758,1
549250,2017-05-06,20756,1
549250,2017-05-06,20755,120
549250,2017-05-06,21394,1
549250,2017-05-06,21400,1
549250,2017-05-06,21401,1
549250,2017-05-06,21591,1
549250,2017-05-06,21584,1
549250,2017-05-06,21586,1
549250,2017-05-06,21244,1
549250,2017-05-06,21243,2
549250,2017-05-06,21245,1
549250,2017-05-06,20674,1
549250,2017-05-06,20675,6
549250,2017-05-06,20677,1
549250,2017-05-06,21240,1
549250,2017-05-06,21239,2
549250,2017-05-06,21320,2
549250,2017-05-06,21319,2
549250,2017-05-06,20803,1
549250,2017-05-06,22189,1
549250,2017-05-06,20801,1
549250,2017-05-06,20982,4
549250,2017-05-06,22197,4
549250,2017-05-06,20983,25
549250,2017-05-06,22084,1
549250,2017-05-06,22083,1
549250,2017-05-06,22178,1
549250,2017-05-06,21558,1
549250,2017-05-06,21559,1
549250,2017-05-06,21967,1
549250,2017-05-06,21982,1
549250,2017-05-06,20727,1
549250,2017-05-06,20724,1
549250,2017-05-06,21034,1
549251,2017-05-06,21318,2
549251,2017-05-06,22197,1
549251,2017-05-06,21089,1
549251,2017-05-06,21088,1
549251,2017-05-06,21087,1
549251,2017-05-06,21096,1
549251,2017-05-06,21394,1
549251,2017-05-06,21212,1
549251,2017-05-06,22297,1
549251,2017-05-06,21591,1
549251,2017-05-06,21212,1
549251,2017-05-06,21171,1
549251,2017-05-06,21172,1
549251,2017-05-06,21043,4
549251,2017-05-06,21038,1
549251,2017-05-06,21975,1
549251,2017-05-06,22138,1
549251,2017-05-06,21878,1
549251,2017-05-06,22296,2
549251,2017-05-06,22147,1
549255,2017-05-06,21174,1
549255,2017-05-06,22138,3
549255,2017-05-06,22139,2
549255,2017-05-06,21623,2
549255,2017-05-06,21688,1
549255,2017-05-06,21695,4
549255,2017-05-06,21696,10
549256,2017-05-06,22272,1
549256,2017-05-06,22147,1
549256,2017-05-06,22150,1
549256,2017-05-06,20969,1
549257,2017-05-06,21931,100
549257,2017-05-06,21033,1
549257,2017-05-06,22026,1
549257,2017-05-06,20749,10
549257,2017-05-06,20748,2
549257,2017-05-06,22295,1
549257,2017-05-06,21136,1
549257,2017-05-06,21535,1
549257,2017-05-06,21844,2
549257,2017-05-06,20716,1
549257,2017-05-06,20712,1
549257,2017-05-06,20725,1
549257,2017-05-06,21733,4
549257,2017-05-06,21161,2
549257,2017-05-06,21945,2
549257,2017-05-06,21062,1
549257,2017-05-06,21260,50
549257,2017-05-06,22097,48
549257,2017-05-06,20686,3
549257,2017-05-06,20684,3
549257,2017-05-06,22151,13
549257,2017-05-06,22037,1
549257,2017-05-06,22271,5
549257,2017-05-06,20685,1
549257,2017-05-06,21531,1
549257,2017-05-06,21844,1
549257,2017-05-06,21715,5
549257,2017-05-06,21137,6
549257,2017-05-06,20986,20
549257,2017-05-06,20766,1
549257,2017-05-06,20761,2
549257,2017-05-06,21559,1
549258,2017-05-06,22191,1
549258,2017-05-06,22192,2
549258,2017-05-06,22193,30
549258,2017-05-06,22197,1
549258,2017-05-06,21871,1
549259,2017-05-06,21914,10
549259,2017-05-06,21915,1
549259,2017-05-06,21746,1
549259,2017-05-06,15036,1
549259,2017-05-06,22086,1
549260,2017-05-06,22295,1
549260,2017-05-06,22294,2
549260,2017-05-06,21390,100
549260,2017-05-06,21324,1
549261,2017-05-06,21389,9
549261,2017-05-06,21385,1
549261,2017-05-06,21745,1
549261,2017-05-06,21340,1
549261,2017-05-06,22267,1
549261,2017-05-06,22266,1
549261,2017-05-06,22269,3
549261,2017-05-06,22268,1
549261,2017-05-06,21386,1
549261,2017-05-06,22285,1
549261,2017-05-06,22284,1
549261,2017-05-06,21166,1
549261,2017-05-06,21907,2
549261,2017-05-06,21181,20
549261,2017-05-06,21903,2
549261,2017-05-06,21908,1
549261,2017-05-06,22197,2
549261,2017-05-06,22084,1
549261,2017-05-06,21878,2
549261,2017-05-06,22147,3
549261,2017-05-06,21623,1
549261,2017-05-06,22297,2
549261,2017-05-06,21313,75
549261,2017-05-06,22296,1
549261,2017-05-06,21314,1
549261,2017-05-06,22121,2
549261,2017-05-06,22272,1
549261,2017-05-06,22295,1
549261,2017-05-06,22224,1
549262,2017-05-06,21080,1
549262,2017-05-06,20967,3
549262,2017-05-06,20969,1
549262,2017-05-06,22086,1
549262,2017-05-06,20749,54
549262,2017-05-06,22149,1
549262,2017-05-06,22030,4
549262,2017-05-06,10125,1
549262,2017-05-06,21065,30
549262,2017-05-06,22212,1
549262,2017-05-06,21175,1
549262,2017-05-06,21114,1
549262,2017-05-06,20971,1
549262,2017-05-06,22149,15
549262,2017-05-06,22077,1
549262,2017-05-06,21731,1
549262,2017-05-06,21918,1
549262,2017-05-06,15044,5
549262,2017-05-06,22212,1
549262,2017-05-06,22129,1
549262,2017-05-06,21161,1
549262,2017-05-06,21166,1
549262,2017-05-06,21430,1
549262,2017-05-06,22086,1
549262,2017-05-06,21892,1
549262,2017-05-06,21993,6
549262,2017-05-06,21992,75
549262,2017-05-06,21086,1
549262,2017-05-06,21094,1
549274,2017-05-06,16156,1
549274,2017-05-06,21498,1
549274,2017-05-06,21507,2
549274,2017-05-06,21509,1
549274,2017-05-06,22025,1
549274,2017-05-06,22027,1
549274,2017-05-06,20726,1
549274,2017-05-06,20979,1
549274,2017-05-06,20977,1
549275,2017-05-06,21742,1
549275,2017-05-06,21320,1
549275,2017-05-06,21755,1
549275,2017-05-06,21754,1
549275,2017-05-06,20936,1
549275,2017-05-06,21457,20
549275,2017-05-06,21316,4
549275,2017-05-06,20801,1
549276,2017-05-06,21213,1
549276,2017-05-06,20723,3
549276,2017-05-06,21035,21
549276,2017-05-06,21930,10
549276,2017-05-06,20712,4
549277,2017-05-06,20718,2
549277,2017-05-06,22277,4
549277,2017-05-06,20717,1
549277,2017-05-06,15056,1
549277,2017-05-06,22131,1
549278,2017-05-06,22170,1
549278,2017-05-06,21498,1
549278,2017-05-06,22197,1
549278,2017-05-06,21212,1
549278,2017-05-06,21977,1
549278,2017-05-06,20914,1
549278,2017-05-06,22151,1
549279,2017-05-06,22178,1
549279,2017-05-06,22071,52
549279,2017-05-06,15060,1
549279,2017-05-06,20679,5
549279,2017-05-06,21742,1
549279,2017-05-06,20970,2
549279,2017-05-06,20969,1
549279,2017-05-06,21115,1
549279,2017-05-06,21928,1
549279,2017-05-06,21899,1
549279,2017-05-06,21172,1
549279,2017-05-06,21363,1
549279,2017-05-06,21584,1
549279,2017-05-06,21928,1
549279,2017-05-06,21591,1
549279,2017-05-06,17136,2
549279,2017-05-06,21618,1
549279,2017-05-06,21584,1
549279,2017-05-06,22246,1
549279,2017-05-06,22131,5
549279,2017-05-06,22136,1
549279,2017-05-06,20801,2
549279,2017-05-06,21316,1
549281,2017-05-06,21124,10
549281,2017-05-06,21123,1
549281,2017-05-06,21122,1
549281,2017-05-06,21121,3
549281,2017-05-06,22090,1
549281,2017-05-06,21888,1
549281,2017-05-06,21890,1
549281,2017-05-06,21892,50
549281,2017-05-06,21891,1
549281,2017-05-06,21912,1
549281,2017-05-06,21716,1
549281,2017-05-06,21913,30
549281,2017-05-06,22149,1
549281,2017-05-06,21931,1
549281,2017-05-06,21878,3
549281,2017-05-06,21930,1
549281,2017-05-06,21929,2
549282,2017-05-06,21137,1
549283,2017-05-06,22138,1
549283,2017-05-06,22139,1
549283,2017-05-06,20750,5
549283,2017-05-06,21770,2
549285,2017-05-06,21156,1
